기록 시작
2022-01-03 15:41:03.890837	575605.6303987544값 생성
2022-01-03 15:41:03.890839	825932.8490687892값 생성
2022-01-03 15:41:03.890840	248785.02787502354값 생성
2022-01-03 15:41:03.890842	646891.421364876값 생성
2022-01-03 15:41:03.890843	233900.51885916552값 생성
2022-01-03 15:41:03.890845	483864.98542292765값 생성
2022-01-03 15:41:03.890846	220288.46516308974값 생성
2022-01-03 15:41:03.890848	471774.5635525522값 생성
2022-01-03 15:41:03.890849	822348.136633345값 생성
2022-01-03 15:41:03.890851	474465.9373938735값 생성
2022-01-03 15:41:03.890852	199219.02292802086값 생성
2022-01-03 15:41:03.890854	376789.0337990747값 생성
2022-01-03 15:41:03.890855	542156.2137061841값 생성
2022-01-03 15:41:03.890856	17412.54801668002값 생성
2022-01-03 15:41:03.890858	393529.43524668925값 생성
2022-01-03 15:41:03.890859	649566.5930519266값 생성
2022-01-03 15:41:03.890861	354851.01658462925값 생성
2022-01-03 15:41:03.890862	40645.196946868964값 생성
2022-01-03 15:41:03.890864	70288.50029171085값 생성
2022-01-03 15:41:03.890865	840133.5591210959값 생성
2022-01-03 15:41:03.890867	677032.9947880998값 생성
2022-01-03 15:41:03.890868	878019.2344482801값 생성
2022-01-03 15:41:03.890870	660851.6432044822값 생성
2022-01-03 15:41:03.890871	371744.4202911112값 생성
2022-01-03 15:41:03.890873	246944.63544681168값 생성
2022-01-03 15:41:03.890874	752087.2578167728값 생성
2022-01-03 15:41:03.890876	177668.78037905454값 생성
2022-01-03 15:41:03.890877	17077.25800634641값 생성
2022-01-03 15:41:03.890878	555875.0526820328값 생성
2022-01-03 15:41:03.890880	177095.9555636683값 생성
2022-01-03 15:41:03.890881	693604.9672767608값 생성
2022-01-03 15:41:03.890883	239193.5724192662값 생성
2022-01-03 15:41:03.890884	690302.8467697426값 생성
2022-01-03 15:41:03.890886	89137.79448901382값 생성
2022-01-03 15:41:03.890887	54614.97064138454값 생성
2022-01-03 15:41:03.890889	944153.4004024148값 생성
2022-01-03 15:41:03.890890	688732.6457356012값 생성
2022-01-03 15:41:03.890891	519537.9075323297값 생성
2022-01-03 15:41:03.890893	924352.6444953491값 생성
2022-01-03 15:41:03.890894	3096.536901111668값 생성
2022-01-03 15:41:03.890896	569896.6943438627값 생성
2022-01-03 15:41:03.890897	751696.3142947466값 생성
2022-01-03 15:41:03.890899	669278.5511070129값 생성
2022-01-03 15:41:03.890900	711934.0226068652값 생성
2022-01-03 15:41:03.890902	917028.5799519941값 생성
2022-01-03 15:41:03.890904	468084.2226676587값 생성
2022-01-03 15:41:03.890905	871342.4564699815값 생성
2022-01-03 15:41:03.890906	332590.79120042값 생성
2022-01-03 15:41:03.890908	747074.2984975397값 생성
2022-01-03 15:41:03.890909	390840.1274150919값 생성
2022-01-03 15:41:03.890911	844306.9647078741값 생성
2022-01-03 15:41:03.890912	490270.21966080234값 생성
2022-01-03 15:41:03.890914	736819.4911730774값 생성
2022-01-03 15:41:03.890915	337158.78155342804값 생성
2022-01-03 15:41:03.890917	195119.92567049142값 생성
2022-01-03 15:41:03.890918	228946.2809327405값 생성
2022-01-03 15:41:03.890920	299734.77808449377값 생성
2022-01-03 15:41:03.890921	729450.099254015값 생성
2022-01-03 15:41:03.890923	274407.5939438283값 생성
2022-01-03 15:41:03.890924	528825.68980548값 생성
2022-01-03 15:41:03.890926	705552.6721192449값 생성
2022-01-03 15:41:03.890927	367308.3677158937값 생성
2022-01-03 15:41:03.890929	882596.5007222415값 생성
2022-01-03 15:41:03.890930	17186.58070204504값 생성
2022-01-03 15:41:03.890931	655498.5398748749값 생성
2022-01-03 15:41:03.890933	39509.63871451085값 생성
2022-01-03 15:41:03.890934	296225.28794119594값 생성
2022-01-03 15:41:03.890936	806695.8719746318값 생성
2022-01-03 15:41:03.890937	283659.07134182734값 생성
2022-01-03 15:41:03.890939	860990.918485719값 생성
2022-01-03 15:41:03.890940	648724.6138231043값 생성
2022-01-03 15:41:03.890942	103754.79928164433값 생성
2022-01-03 15:41:03.890943	133177.08837621778값 생성
2022-01-03 15:41:03.890944	317736.76302793884값 생성
2022-01-03 15:41:03.890946	630559.4990133034값 생성
2022-01-03 15:41:03.890947	557375.6216833539값 생성
2022-01-03 15:41:03.890949	293030.3823095042값 생성
2022-01-03 15:41:03.890950	204215.0635994724값 생성
2022-01-03 15:41:03.890952	858968.7084164326값 생성
2022-01-03 15:41:03.890953	780172.5632325929값 생성
2022-01-03 15:41:03.890955	224739.34469121182값 생성
2022-01-03 15:41:03.890956	261870.72044417693값 생성
2022-01-03 15:41:03.890957	747361.3732816555값 생성
2022-01-03 15:41:03.890959	762241.6906249155값 생성
2022-01-03 15:41:03.890960	643780.2813827269값 생성
2022-01-03 15:41:03.890962	508497.0928481538값 생성
2022-01-03 15:41:03.890963	277497.1728474348값 생성
2022-01-03 15:41:03.890965	524109.8166051702값 생성
2022-01-03 15:41:03.890966	902994.2952913068값 생성
2022-01-03 15:41:03.890967	472909.4861833384값 생성
2022-01-03 15:41:03.890969	19464.717632941774값 생성
2022-01-03 15:41:03.890970	140390.3832004062값 생성
2022-01-03 15:41:03.890972	967434.3471291423값 생성
2022-01-03 15:41:03.890973	697116.3324249571값 생성
2022-01-03 15:41:03.890975	674923.9659901323값 생성
2022-01-03 15:41:03.890976	922971.7993422094값 생성
2022-01-03 15:41:03.890978	589547.2841924768값 생성
2022-01-03 15:41:03.890979	433030.9707490395값 생성
2022-01-03 15:41:03.890980	486913.1283777649값 생성
2022-01-03 15:41:03.890982	549899.0617365881값 생성
2022-01-03 15:41:03.890983	287474.3705986706값 생성
2022-01-03 15:41:03.890985	226082.80915868873값 생성
2022-01-03 15:41:03.890986	216072.84156670302값 생성
2022-01-03 15:41:03.890988	803784.4890900122값 생성
2022-01-03 15:41:03.890989	391952.05290000956값 생성
2022-01-03 15:41:03.890991	165630.10486352848값 생성
2022-01-03 15:41:03.890992	162752.68917641818값 생성
2022-01-03 15:41:03.890993	942797.7423640238값 생성
2022-01-03 15:41:03.890995	223497.6162486507값 생성
2022-01-03 15:41:03.890996	194753.96643944376값 생성
2022-01-03 15:41:03.890998	454543.1503293168값 생성
2022-01-03 15:41:03.890999	489418.34003071906값 생성
2022-01-03 15:41:03.891001	927275.3707245479값 생성
2022-01-03 15:41:03.891002	125593.96996779782값 생성
2022-01-03 15:41:03.891004	70436.88861845643값 생성
2022-01-03 15:41:03.891005	152350.23705482853값 생성
2022-01-03 15:41:03.891006	279913.77716494614값 생성
2022-01-03 15:41:03.891008	908515.2823872004값 생성
2022-01-03 15:41:03.891009	642414.9304019967값 생성
2022-01-03 15:41:03.891011	459062.4429681155값 생성
2022-01-03 15:41:03.891012	608813.8582804349값 생성
2022-01-03 15:41:03.891013	846704.6852065147값 생성
2022-01-03 15:41:03.891015	800244.4620177633값 생성
2022-01-03 15:41:03.891016	65956.79625926832값 생성
2022-01-03 15:41:03.891018	104846.85638124002값 생성
2022-01-03 15:41:03.891019	328830.00430511846값 생성
2022-01-03 15:41:03.891021	873570.43754406값 생성
2022-01-03 15:41:03.891022	61967.24364688843값 생성
2022-01-03 15:41:03.891023	961220.7443208933값 생성
2022-01-03 15:41:03.891025	455888.3416193411값 생성
2022-01-03 15:41:03.891026	835903.5517150855값 생성
2022-01-03 15:41:03.891028	683783.9123637204값 생성
2022-01-03 15:41:03.891029	979317.2149632233값 생성
2022-01-03 15:41:03.891030	247209.54385458337값 생성
2022-01-03 15:41:03.891179	87132.04456813716값 생성
2022-01-03 15:41:03.891182	595806.6332823639값 생성
2022-01-03 15:41:03.891184	363067.1579466923값 생성
2022-01-03 15:41:03.891185	798666.3841469281값 생성
2022-01-03 15:41:03.891186	72030.46719346773값 생성
2022-01-03 15:41:03.891188	102827.30706386012값 생성
2022-01-03 15:41:03.891189	929652.9504153332값 생성
2022-01-03 15:41:03.891191	291534.046476005값 생성
2022-01-03 15:41:03.891192	760151.1578779431값 생성
2022-01-03 15:41:03.891194	313358.1862520147값 생성
2022-01-03 15:41:03.891195	270043.5325608098값 생성
2022-01-03 15:41:03.891197	858848.2975006168값 생성
2022-01-03 15:41:03.891198	819207.752994132값 생성
2022-01-03 15:41:03.891200	28407.726651611953값 생성
2022-01-03 15:41:03.891201	658997.9167659231값 생성
2022-01-03 15:41:03.891203	48588.482861048666값 생성
2022-01-03 15:41:03.891204	352757.37156163756값 생성
2022-01-03 15:41:03.891206	500207.3448539236값 생성
2022-01-03 15:41:03.891207	306505.45535628137값 생성
2022-01-03 15:41:03.891209	591651.7298134434값 생성
2022-01-03 15:41:03.891210	956042.9644517928값 생성
2022-01-03 15:41:03.891211	686305.1898337718값 생성
2022-01-03 15:41:03.891213	237020.53450452333값 생성
2022-01-03 15:41:03.891214	908477.3336627668값 생성
2022-01-03 15:41:03.891216	613612.0425919672값 생성
2022-01-03 15:41:03.891217	429861.8060115349값 생성
2022-01-03 15:41:03.891219	700615.4662284915값 생성
2022-01-03 15:41:03.891220	230333.08469209058값 생성
2022-01-03 15:41:03.891222	928665.0793316792값 생성
2022-01-03 15:41:03.891223	23856.472530409235값 생성
2022-01-03 15:41:03.891225	353052.9503317064값 생성
2022-01-03 15:41:03.891226	839546.7014554205값 생성
2022-01-03 15:41:03.891228	429408.7601216142값 생성
2022-01-03 15:41:03.891229	998107.6207907378값 생성
2022-01-03 15:41:03.891230	141156.32672353607값 생성
2022-01-03 15:41:03.891232	655296.1878755611값 생성
2022-01-03 15:41:03.891233	697799.3151301455값 생성
2022-01-03 15:41:03.891235	496433.35641104757값 생성
2022-01-03 15:41:03.891236	40904.20900831071값 생성
2022-01-03 15:41:03.891238	98445.37133479248값 생성
2022-01-03 15:41:03.891239	619758.4693345113값 생성
2022-01-03 15:41:03.891241	30724.598572008155값 생성
2022-01-03 15:41:03.891242	553920.9654012446값 생성
2022-01-03 15:41:03.891244	393091.5319303472값 생성
2022-01-03 15:41:03.891245	623104.1581052148값 생성
2022-01-03 15:41:03.891246	141058.36974142605값 생성
2022-01-03 15:41:03.891248	886713.2903753706값 생성
2022-01-03 15:41:03.891249	866010.4323113271값 생성
2022-01-03 15:41:03.891251	35449.52263915524값 생성
2022-01-03 15:41:03.891252	29279.6206284911값 생성
2022-01-03 15:41:03.891254	5693.900401526841값 생성
2022-01-03 15:41:03.891255	507178.90613455785값 생성
2022-01-03 15:41:03.891257	760013.1782631365값 생성
2022-01-03 15:41:03.891258	344445.2261413079값 생성
2022-01-03 15:41:03.891259	668056.9202058746값 생성
2022-01-03 15:41:03.891261	166952.50654914416값 생성
2022-01-03 15:41:03.891262	232569.0766991101값 생성
2022-01-03 15:41:03.891264	485712.93522860826값 생성
2022-01-03 15:41:03.891265	744649.1903855716값 생성
2022-01-03 15:41:03.891267	479726.64312335243값 생성
2022-01-03 15:41:03.891268	400372.20259729447값 생성
2022-01-03 15:41:03.891270	779639.1717159406값 생성
2022-01-03 15:41:03.891271	806328.7957373535값 생성
2022-01-03 15:41:03.891272	913982.112199334값 생성
2022-01-03 15:41:03.891274	689030.793432814값 생성
2022-01-03 15:41:03.891276	993869.2689168141값 생성
2022-01-03 15:41:03.891277	423097.16125965066값 생성
2022-01-03 15:41:03.891278	397160.0559469799값 생성
2022-01-03 15:41:03.891280	77742.22959456833값 생성
2022-01-03 15:41:03.891281	445290.0811828412값 생성
2022-01-03 15:41:03.891283	132948.64045335632값 생성
2022-01-03 15:41:03.891284	289784.8217288188값 생성
2022-01-03 15:41:03.891286	755459.8676882864값 생성
2022-01-03 15:41:03.891287	803201.5949348842값 생성
2022-01-03 15:41:03.891288	662950.0841434737값 생성
2022-01-03 15:41:03.891290	163182.4445412906값 생성
2022-01-03 15:41:03.891292	703253.0923274921값 생성
2022-01-03 15:41:03.891293	47282.58703141597값 생성
2022-01-03 15:41:03.891294	816903.06294293값 생성
2022-01-03 15:41:03.891296	972256.6900453363값 생성
2022-01-03 15:41:03.891297	930963.5711215002값 생성
2022-01-03 15:41:03.891299	978132.0834415364값 생성
2022-01-03 15:41:03.891300	737587.8424445402값 생성
2022-01-03 15:41:03.891302	164729.81355549954값 생성
2022-01-03 15:41:03.891303	651222.8925756278값 생성
2022-01-03 15:41:03.891305	315970.5801613522값 생성
2022-01-03 15:41:03.891306	950562.3621833123값 생성
2022-01-03 15:41:03.891307	314694.86104993994값 생성
2022-01-03 15:41:03.891309	975649.7705156151값 생성
2022-01-03 15:41:03.891310	732646.8490092362값 생성
2022-01-03 15:41:03.891312	82640.04251878432값 생성
2022-01-03 15:41:03.891313	12980.663896814847값 생성
2022-01-03 15:41:03.891315	875376.7880057293값 생성
2022-01-03 15:41:03.891316	962956.1323091249값 생성
2022-01-03 15:41:03.891318	144404.75674256182값 생성
2022-01-03 15:41:03.891319	823897.5590790381값 생성
2022-01-03 15:41:03.891321	488917.9699304228값 생성
2022-01-03 15:41:03.891322	844223.1041322151값 생성
2022-01-03 15:41:03.891324	554254.2557969216값 생성
2022-01-03 15:41:03.891325	925027.0711443877값 생성
2022-01-03 15:41:03.891327	653187.8482896094값 생성
2022-01-03 15:41:03.891328	800319.242972854값 생성
2022-01-03 15:41:03.891329	395795.41614514723값 생성
2022-01-03 15:41:03.891331	917920.3043024004값 생성
2022-01-03 15:41:03.891332	232778.68594348582값 생성
2022-01-03 15:41:03.891334	286767.84552905674값 생성
2022-01-03 15:41:03.891335	399233.27859402314값 생성
2022-01-03 15:41:03.891337	532792.6012015921값 생성
2022-01-03 15:41:03.891338	900134.2083342294값 생성
2022-01-03 15:41:03.891340	565310.3104542119값 생성
2022-01-03 15:41:03.891341	167536.90199053483값 생성
2022-01-03 15:41:03.891343	470506.7057262137값 생성
2022-01-03 15:41:03.891344	834895.8034364766값 생성
2022-01-03 15:41:03.891346	516102.6826972983값 생성
2022-01-03 15:41:03.891347	725997.8593372667값 생성
2022-01-03 15:41:03.891349	820953.3668699943값 생성
2022-01-03 15:41:03.891350	752135.0437039816값 생성
2022-01-03 15:41:03.891352	71034.23321821622값 생성
2022-01-03 15:41:03.891353	359329.10609440715값 생성
2022-01-03 15:41:03.891355	434459.3615992873값 생성
2022-01-03 15:41:03.891356	895197.9333269221값 생성
2022-01-03 15:41:03.891358	147133.4065022907값 생성
2022-01-03 15:41:03.891359	108531.39694754043값 생성
2022-01-03 15:41:03.891361	955203.557470268값 생성
2022-01-03 15:41:03.891362	151358.99450519853값 생성
2022-01-03 15:41:03.891363	641371.4938406681값 생성
2022-01-03 15:41:03.891365	730939.0648688717값 생성
2022-01-03 15:41:03.891366	990272.0918549455값 생성
2022-01-03 15:41:03.891368	870200.1705571223값 생성
2022-01-03 15:41:03.891369	804730.262742067값 생성
2022-01-03 15:41:03.891371	103327.53329615129값 생성
2022-01-03 15:41:03.891372	858593.2721852509값 생성
2022-01-03 15:41:03.891374	450104.15236560395값 생성
2022-01-03 15:41:03.891375	718560.1168506325값 생성
2022-01-03 15:41:03.891377	148487.11298796625값 생성
2022-01-03 15:41:03.891378	970103.436468851값 생성
2022-01-03 15:41:03.891380	295168.959531841값 생성
2022-01-03 15:41:03.891381	991218.5689319512값 생성
2022-01-03 15:41:03.891383	193533.05194325975값 생성
2022-01-03 15:41:03.891384	4890.978076964925값 생성
2022-01-03 15:41:03.891386	182436.2239139522값 생성
2022-01-03 15:41:03.891387	211694.05260767348값 생성
2022-01-03 15:41:03.891388	492027.2717180961값 생성
2022-01-03 15:41:03.891390	714632.9405568857값 생성
2022-01-03 15:41:03.891391	439050.0949289405값 생성
2022-01-03 15:41:03.891393	987608.3991661979값 생성
2022-01-03 15:41:03.891394	971621.0566717898값 생성
2022-01-03 15:41:03.891396	598421.4628605008값 생성
2022-01-03 15:41:03.891409	772743.6771153702값 생성
2022-01-03 15:41:03.891411	570167.4606597838값 생성
2022-01-03 15:41:03.891413	56665.44994138678값 생성
2022-01-03 15:41:03.891414	528543.0130854653값 생성
2022-01-03 15:41:03.891416	822919.7910998005값 생성
2022-01-03 15:41:03.891417	151417.65887439184값 생성
2022-01-03 15:41:03.891419	312096.05114368064값 생성
2022-01-03 15:41:03.891420	260335.1952458445값 생성
2022-01-03 15:41:03.891422	955572.8233379585값 생성
2022-01-03 15:41:03.891423	819888.4196441753값 생성
2022-01-03 15:41:03.891424	234307.1315388764값 생성
2022-01-03 15:41:03.891426	231048.2169821253값 생성
2022-01-03 15:41:03.891427	945388.8908371286값 생성
2022-01-03 15:41:03.891429	533849.2369285044값 생성
2022-01-03 15:41:03.891430	264621.17349887505값 생성
2022-01-03 15:41:03.891432	176969.53856987297값 생성
2022-01-03 15:41:03.891434	76524.99374569599값 생성
2022-01-03 15:41:03.891435	180629.137020917값 생성
2022-01-03 15:41:03.891437	197427.328446791값 생성
2022-01-03 15:41:03.891439	997428.5347384784값 생성
2022-01-03 15:41:03.891440	796167.0505316153값 생성
2022-01-03 15:41:03.891441	195111.33023945638값 생성
2022-01-03 15:41:03.891443	322994.6168430555값 생성
2022-01-03 15:41:03.891444	832882.6866480558값 생성
2022-01-03 15:41:03.891446	581710.4734368995값 생성
2022-01-03 15:41:03.891448	608369.614818853값 생성
2022-01-03 15:41:03.891449	411483.926220247값 생성
2022-01-03 15:41:03.891451	555125.4243136687값 생성
2022-01-03 15:41:03.891452	590624.6915555081값 생성
2022-01-03 15:41:03.891454	436501.1726011586값 생성
2022-01-03 15:41:03.891455	497090.07522659877값 생성
2022-01-03 15:41:03.891457	717399.4449448625값 생성
2022-01-03 15:41:03.891458	561993.5171930568값 생성
2022-01-03 15:41:03.891460	761825.5086759939값 생성
2022-01-03 15:41:03.891461	838961.012183478값 생성
2022-01-03 15:41:03.891463	595674.6369933133값 생성
2022-01-03 15:41:03.891464	365825.6226095499값 생성
2022-01-03 15:41:03.891466	955549.751198263값 생성
2022-01-03 15:41:03.891467	207531.61699310673값 생성
2022-01-03 15:41:03.891469	321831.6045507396값 생성
2022-01-03 15:41:03.891470	271583.6513285139값 생성
2022-01-03 15:41:03.891472	588848.831583534값 생성
2022-01-03 15:41:03.891473	477846.37693936325값 생성
2022-01-03 15:41:03.891475	746405.6769505588값 생성
2022-01-03 15:41:03.891476	763082.2138820388값 생성
2022-01-03 15:41:03.891478	701699.9011506886값 생성
2022-01-03 15:41:03.891479	878559.7668205895값 생성
2022-01-03 15:41:03.891481	959647.9300515645값 생성
2022-01-03 15:41:03.891482	227214.44870357422값 생성
2022-01-03 15:41:03.891484	988381.3493042719값 생성
2022-01-03 15:41:03.891485	945422.6689235246값 생성
2022-01-03 15:41:03.891487	61090.950071287174값 생성
2022-01-03 15:41:03.891488	54510.28612377373값 생성
2022-01-03 15:41:03.891490	442016.7776294153값 생성
2022-01-03 15:41:03.891491	514716.34066285값 생성
2022-01-03 15:41:03.891493	851746.6615834283값 생성
2022-01-03 15:41:03.891494	208120.6488317504값 생성
2022-01-03 15:41:03.891496	204750.6860785109값 생성
2022-01-03 15:41:03.891497	693053.7451755328값 생성
2022-01-03 15:41:03.891499	191475.3302691461값 생성
2022-01-03 15:41:03.891500	181940.3714626563값 생성
2022-01-03 15:41:03.891501	191255.69342451254값 생성
2022-01-03 15:41:03.891503	624981.8746577238값 생성
2022-01-03 15:41:03.891504	800725.0567270628값 생성
2022-01-03 15:41:03.891506	71521.54967318902값 생성
2022-01-03 15:41:03.891508	686382.778155554값 생성
2022-01-03 15:41:03.891509	90905.48207444971값 생성
2022-01-03 15:41:03.891511	8138.655923650817값 생성
2022-01-03 15:41:03.891512	682131.9271957878값 생성
2022-01-03 15:41:03.891514	928645.2761856909값 생성
2022-01-03 15:41:03.891515	318827.32415640046값 생성
2022-01-03 15:41:03.891517	904245.7380900335값 생성
2022-01-03 15:41:03.891518	706291.6044089795값 생성
2022-01-03 15:41:03.891519	646668.4720245651값 생성
2022-01-03 15:41:03.891521	775711.0514487077값 생성
2022-01-03 15:41:03.891522	278350.190939929값 생성
2022-01-03 15:41:03.891524	371200.9191001021값 생성
2022-01-03 15:41:03.891526	181437.92903119672값 생성
2022-01-03 15:41:03.891527	955060.6705991545값 생성
2022-01-03 15:41:03.891529	699585.2601292421값 생성
2022-01-03 15:41:03.891530	19072.828892845562값 생성
2022-01-03 15:41:03.891532	714008.5325711328값 생성
2022-01-03 15:41:03.891533	159685.14287712245값 생성
2022-01-03 15:41:03.891535	681099.6057713669값 생성
2022-01-03 15:41:03.891536	374843.695895382값 생성
2022-01-03 15:41:03.891538	823384.6416038849값 생성
2022-01-03 15:41:03.891539	690994.4085619454값 생성
2022-01-03 15:41:03.891540	398944.27245106734값 생성
2022-01-03 15:41:03.891542	69801.32149998409값 생성
2022-01-03 15:41:03.891544	932237.5309368506값 생성
2022-01-03 15:41:03.891545	224478.64227718982값 생성
2022-01-03 15:41:03.891547	88720.05868134859값 생성
2022-01-03 15:41:03.891548	823119.7351378577값 생성
